0.000000000000000000e+00,5.199999883770942827e-02
1.000000000000000000e+00,1.479999966919422205e-01
2.000000000000000000e+00,1.994999955408275072e-01
3.000000000000000000e+00,3.349999925121665001e-01
4.000000000000000000e+00,5.039999887347221819e-01
5.000000000000000000e+00,5.414999878965318647e-01
6.000000000000000000e+00,8.709999805316328558e-01
7.000000000000000000e+00,8.574999808333814144e-01
8.000000000000000000e+00,1.558999965153634593e+00
9.000000000000000000e+00,1.497499966528266668e+00
1.000000000000000000e+01,1.228499972540885166e+00
1.100000000000000000e+01,1.525999965891241983e+00
1.200000000000000000e+01,1.605999964103102640e+00
1.300000000000000000e+01,1.881999957934021861e+00
1.400000000000000000e+01,2.001999955251812846e+00
1.500000000000000000e+01,2.474999944679439068e+00
1.600000000000000000e+01,2.235999950021505533e+00
1.700000000000000000e+01,2.186499951127916397e+00
1.800000000000000000e+01,2.177499951329082251e+00
1.900000000000000000e+01,2.159999951720237732e+00
2.000000000000000000e+01,2.431499945651739658e+00
2.100000000000000000e+01,2.433499945607036530e+00
2.200000000000000000e+01,2.521999943628907115e+00
2.300000000000000000e+01,2.825499936845153659e+00
2.400000000000000000e+01,2.289999948814511299e+00
2.500000000000000000e+01,2.986999933235347182e+00
2.600000000000000000e+01,3.409499923791736276e+00
2.700000000000000000e+01,2.948499934095889508e+00
2.800000000000000000e+01,3.058499931637197911e+00
2.900000000000000000e+01,3.759499915968626649e+00
3.000000000000000000e+01,3.695499917399138301e+00
3.100000000000000000e+01,3.905999912694096743e+00
3.200000000000000000e+01,4.208499905932694851e+00
3.300000000000000000e+01,3.897999912872910588e+00
3.400000000000000000e+01,3.999499910604208619e+00
3.500000000000000000e+01,4.226999905519187806e+00
3.600000000000000000e+01,5.244499882776290534e+00
3.700000000000000000e+01,5.618499874416738926e+00
3.800000000000000000e+01,4.140999907441437422e+00
3.900000000000000000e+01,5.074999886564910412e+00
4.000000000000000000e+01,5.011999887973070500e+00
4.100000000000000000e+01,3.989499910827726037e+00
4.200000000000000000e+01,5.652999873645603301e+00
4.300000000000000000e+01,5.149499884899706004e+00
4.400000000000000000e+01,5.276499882061034263e+00
4.500000000000000000e+01,5.003499888163060128e+00
4.600000000000000000e+01,6.059999864548444748e+00
4.700000000000000000e+01,5.936999867297709343e+00
4.800000000000000000e+01,6.362499857787042856e+00
4.900000000000000000e+01,6.337499858345836401e+00
5.000000000000000000e+01,7.321499836351722301e+00
5.100000000000000000e+01,7.758499826584011494e+00
5.200000000000000000e+01,7.602499830070883036e+00
5.300000000000000000e+01,6.951999844610691426e+00
5.400000000000000000e+01,8.826999802701175568e+00
5.500000000000000000e+01,8.696499805618078227e+00
5.600000000000000000e+01,8.913499800767748837e+00
5.700000000000000000e+01,7.953499822225421845e+00
5.800000000000000000e+01,9.032999798096716049e+00
5.900000000000000000e+01,9.754999781958758831e+00
6.000000000000000000e+01,8.973499799426644330e+00
6.100000000000000000e+01,7.931499822717159809e+00
6.200000000000000000e+01,1.188599973432719636e+01
6.300000000000000000e+01,9.488499787915497308e+00
6.400000000000000000e+01,1.114799975082278216e+01
6.500000000000000000e+01,1.045799976624548400e+01
